entity_key,entity_name,sources,is_official_socio,has_business_profile,has_contact_record,has_member_profile,has_subscriber_contact,source_count
fraunhoferhhi,Fraunhofer HHI,suscriptores,False,False,False,False,True,1
fraunhoferheinrichhertzinstituteberlin,"Fraunhofer Heinrich Hertz Institute, Berlin",suscriptores,False,False,False,False,True,1
fraunhoferheinrichhertzinstitute,Fraunhofer Heinrich-Hertz-Institute,suscriptores,False,False,False,False,True,1
fraunhoferiaf,Fraunhofer IAF,suscriptores,False,False,False,False,True,1
fraunhoferiof,Fraunhofer IOF,suscriptores,False,False,False,False,True,1
fraunhoferisit,Fraunhofer ISIT,suscriptores,False,False,False,False,True,1
fraunhoferiwu,Fraunhofer IWU,datoscontacto,False,False,True,False,False,1
fraunhoferizminstituteforreliabilityandmicrointegration,Fraunhofer IZM - Institute for Reliability and Microintegration,suscriptores,False,False,False,False,True,1
fraunhoferinstituteforphotonicmicrosystems,Fraunhofer Institute for Photonic Microsystems,suscriptores,False,False,False,False,True,1
fraunhoferuk,Fraunhofer UK,suscriptores,False,False,False,False,True,1
fraunhoferilt,Fraunhofer-ILT,suscriptores,False,False,False,False,True,1
fraunhoferinstitutfurnachrichtentechnikheinrichhertzinstituthhi,"Fraunhofer-Institut für Nachrichtentechnik, Heinrich-Hertz-Institut, HHI",datoscontacto,False,False,True,False,False,1
fraunhoferinstituteforlasertechnology,Fraunhofer-Institute for Laser Technology,suscriptores,False,False,False,False,True,1
freelance,Freelance,suscriptores,False,False,False,False,True,1
frenosirunasal,Frenos Iruña Sal,datoscontacto,False,False,True,False,False,1
freshsealltd,Freshseal Ltd,suscriptores,False,False,False,False,True,1
fresmak,Fresmak,suscriptores,False,False,False,False,True,1
fueliumtech,Fuelium Tech,suscriptores,False,False,False,False,True,1
fueliumtechimbcnm,Fuelium Tech / IMB-CNM,suscriptores,False,False,False,False,True,1
fujifilm,Fujifilm,suscriptores,False,False,False,False,True,1
functionalprint,Functional Print,suscriptores,False,False,False,False,True,1
functionalprintcluster,Functional Print Cluster,suscriptores,False,False,False,False,True,1
fundacioeurecat,Fundacio Eurecat,suscriptores,False,False,False,False,True,1
fundacioinstitutdebioenginyeriadecatalunya,Fundacio Institut de Bioenginyeria de Catalunya,suscriptores,False,False,False,False,True,1
fundacionmadrid,Fundacion madri+d,suscriptores,False,False,False,False,True,1
fundacioalthaia,Fundació Althaia,datoscontacto,False,False,True,False,False,1
fundaciobit,Fundació Bit,suscriptores,False,False,False,False,True,1
fundacioboschigimperauniversityofbarcelona,Fundació Bosch i Gimpera - University of Barcelona,suscriptores,False,False,False,False,True,1
fundaciohospitaldelesperitsant,Fundació Hospital de l'Esperit Sant,suscriptores,False,False,False,False,True,1
fundacionutaidelacomunitatvalenciana,Fundació Nutai de la Comunitat Valenciana,datoscontacto,False,False,True,False,False,1
fundacioorfeolleidata,Fundació Orfeó Lleidatà,suscriptores,False,False,False,False,True,1
fundacioparcderecercauabmp,Fundació Parc de Recerca UAB (M.P),suscriptores,False,False,False,False,True,1
fundacioparcdesalut,Fundació Parc de Salut,datoscontacto,False,False,True,False,False,1
fundacioprivadacetemmsa,Fundació Privada Cetemmsa,datoscontacto,False,False,True,False,False,1
fundacioprivadarinaldieussenginyeria,Fundació Privada Rinaldi-EUSS Enginyeria,suscriptores,False,False,False,False,True,1
fundaciosalutconsorcisanitaridelmaresme,Fundació Salut Consorci Sanitari del Maresme,datoscontacto,False,False,True,False,False,1
fundaciobtec,Fundació b_TEC,datoscontacto,False,False,True,False,False,1
fundacioi2cat,Fundació i2CAT,suscriptores,False,False,False,False,True,1
fundacioperalfomentdelainvestigacionsanitariaibiomedicafisabio,Fundació per al Foment de la Investigación Sanitària i Biomèdica (FISABIO),suscriptores,False,False,False,False,True,1
fundacionandaltec,Fundación Andaltec,suscriptores,False,False,False,False,True,1
fundacioncidetec,Fundación CIDETEC,suscriptores,False,False,False,False,True,1
fundacioncta,Fundación CTA,suscriptores,False,False,False,False,True,1
fundacionctic,Fundación CTIC,suscriptores,False,False,False,False,True,1
fundacioneduardsoler,Fundación Eduard Soler,suscriptores,False,False,False,False,True,1
fundaciongaliciaeuropa,Fundación Galicia Europa,datoscontacto,False,False,True,False,False,1
fundacionhidrogenoaragon,Fundación Hidrógeno Aragón,suscriptores,False,False,False,False,True,1
fundacionhelice,Fundación Hélice,datoscontacto,False,False,True,False,False,1
fundacionimdeamateriales,Fundación IMDEA Materiales,suscriptores,False,False,False,False,True,1
fundacioninnovairveinnovairvmicroelectronicssl,Fundación Innova IRV e INNOVA IRV Microelectronics S.L.,suscriptores,False,False,False,False,True,1
fundacionleitatproyectocimti,Fundación Leitat - Proyecto CIMTI,datoscontacto,False,False,True,False,False,1
fundacionprodintec,Fundación PRODINTEC,datoscontacto,False,False,True,False,False,1
fundacionpublicaandaluzaparalagestiondelainvestigacionensaluddesevillafisevi,Fundación Pública Andaluza para la Gestión de la Investigación en Salud de Sevilla (FISEVI),suscriptores,False,False,False,False,True,1
fundacionteknoncentromedicoteknon,Fundación Teknon - Centro Médico Teknon,suscriptores,False,False,False,False,True,1
fundacionurv,Fundación URV,suscriptores,False,False,False,False,True,1
fundacionvalenciaport,Fundación Valenciaport,datoscontacto,False,False,True,False,False,1
fundacionidautomocionymecatronica,Fundación i+d automoción y mecatrónica,suscriptores,False,False,False,False,True,1
fundacjaunimos,Fundacja UNIMOS,datoscontacto,False,False,True,False,False,1
fuzzyfactory,Fuzzy Factory,suscriptores,False,False,False,False,True,1
gabsystem,GAB system,suscriptores,False,False,False,False,True,1
gabinetetecnicofarmaceutico,GABINETE TÉCNICO FARMACÉUTICO,suscriptores,False,False,False,False,True,1
gaes,GAES,datoscontacto,False,False,True,False,False,1
gaia,GAIA,suscriptores,False,False,False,False,True,1
gaiavaluecapital,GAIA VALUE CAPITAL,suscriptores,False,False,False,False,True,1
gaiaclusterteicasociaciondeindustriasdeconocimientoytecnologiadeeuskadi,GAIA | Cluster TEIC - Asociación de Industrias de Conocimiento y Tecnología de Euskadi,datoscontacto,False,False,True,False,False,1
galacteum,GALACTEUM,suscriptores,False,False,False,False,True,1
galgomedicalsl,GALGO MEDICAL SL,suscriptores,False,False,False,False,True,1
gaprpolonia,GAPR Polonia,suscriptores,False,False,False,False,True,1
gatbiosciencessl,GAT BIOSCIENCES S.L,suscriptores,False,False,False,False,True,1
gbsas,GB SAS,suscriptores,False,False,False,False,True,1
gbce,GBCe,suscriptores,False,False,False,False,True,1
gcrgroup,GCR Group,suscriptores,False,False,False,False,True,1
gdanskuniversityoftechnology,GDAŃSK UNIVERSITY OF TECHNOLOGY,suscriptores,False,False,False,False,True,1
gde,GDE,suscriptores,False,False,False,False,True,1
gdeidi,GDE I+D+i,datoscontacto,False,False,True,False,False,1
gehealthcare,GE HealthCare,suscriptores,False,False,False,False,True,1
gelightingappliancesespana,GE Lighting Appliances Espana,datoscontacto,False,False,True,False,False,1
gea,GEA,suscriptores,False,False,False,False,True,1
gedpro,GEDPRO,datoscontacto,False,False,True,False,False,1
gem,GEM,suscriptores,False,False,False,False,True,1
gemalto,GEMALTO,suscriptores,False,False,False,False,True,1
generiscapitalpartners,GENERIS Capital Partners,suscriptores,False,False,False,False,True,1
geocisa,GEOCISA,datoscontacto,False,False,True,False,False,1
geotronics,GEOTRONICS,datoscontacto,False,False,True,False,False,1
germainedecapuccini,GERMAINE DE CAPUCCINI,suscriptores,False,False,False,False,True,1
gestionestrategicaeinnovacionsl,"GESTION, ESTRATÉGICA E INNOVACIÓN SL",suscriptores,False,False,False,False,True,1
gesvasagestionderesiduossl,GESVASA GESTION DE RESIDUOS SL,datoscontacto,False,False,True,False,False,1
ghqmassessors,GHQm Assessors,suscriptores,False,False,False,False,True,1
gigaudezaragoza,GIGA - U. de Zaragoza,suscriptores,False,False,False,False,True,1
gigaunizargrupodeinformaticagraficaavanzada,GIGA-UniZar - Grupo de Informática Gráfica Avanzada,datoscontacto,False,False,True,False,False,1
girbau,GIRBAU,datoscontacto,False,False,True,False,False,1
gisa,GISA,suscriptores,False,False,False,False,True,1
glamsoftware2012sl,GLAM SOFTWARE 2012 SL,suscriptores,False,False,False,False,True,1
glezcoasesoresyconsultoresreddebusinessangelsglezcoventures,GLEZCO ASESORES Y CONSULTORES – RED DE BUSINESS ANGELS GLEZCO VENTURES,suscriptores,False,False,False,False,True,1
gloomanworldsl,GLOOMAN WORLD SL,suscriptores,False,False,False,False,True,1
glxcapital,GLX Capital,suscriptores,False,False,False,False,True,1
gmvaerospaceanddefence,GMV Aerospace and Defence,suscriptores,False,False,False,False,True,1
gmvaerospaceanddefencesau,"GMV Aerospace and Defence, S.A.U.",suscriptores,False,False,False,False,True,1
goapiupcgrupodeopticaaplicadayprocesamientodeimagen,GOAPI-UPC - Grupo de Óptica Aplicada y Procesamiento de Imagen,datoscontacto,False,False,True,False,False,1
goitiscoop,GOITI S. Coop,datoscontacto,False,False,True,False,False,1
goldcsic,GOLD-CSIC,suscriptores,False,False,False,False,True,1
gpainnovaahoraenhornosindustrialespujol,GPA Innova/ahora en Hornos industriales Pujol,suscriptores,False,False,False,False,True,1
gpoeiuvgrupodeprocesadooptoelectronicodeimagenes,GPOEI-UV - Grupo de procesado optoelectrónico de imágenes,datoscontacto,False,False,True,False,False,1
gradiantcentrotecnologicodetelecomunicacionesdegalicia,GRADIANT - Centro Tecnológico de Telecomunicaciones de Galicia,datoscontacto,False,False,True,False,False,1
grbdesing,GRB Desing,suscriptores,False,False,False,False,True,1
greendur,GREENDUR,datoscontacto,False,False,True,False,False,1
greenfieldtechnologies,GREENFIELD TECHNOLOGIES,suscriptores,False,False,False,False,True,1
grocuji,GROC UJI,suscriptores,False,False,False,False,True,1
grocujigrupderecercadopticadecastello,GROC-UJI - Grup de Recerca d'Optica de Castelló,datoscontacto,False,False,True,False,False,1
groupeup,GROUPE UP,suscriptores,False,False,False,False,True,1
grupserhs,GRUP SERHS,suscriptores,False,False,False,False,True,1
grupobali,GRUPO BALI,datoscontacto,False,False,True,False,False,1
grupodeholografiayprocesadoopticoua,GRUPO DE HOLOGRAFIA Y PROCESADO OPTICO. UA,suscriptores,False,False,False,False,True,1
grvcusroboticsvisionandcontrolresearchlaboratory,"GRVC-US - Robotics, Vision and Control Research Laboratory",datoscontacto,False,False,True,False,False,1
gsi,GSI,suscriptores,False,False,False,False,True,1
gsicplataformadeinnovacionenlaindustriadeldeporteglobalsportsinnovationcenter,GSIC - Plataforma De Innovacion En La Industria Del Deporte - Global Sports Innovation Center,datoscontacto,False,False,True,False,False,1
guindustrialmanagementsolutions,GU INDUSTRIAL MANAGEMENT SOLUTIONS,suscriptores,False,False,False,False,True,1
guasch,GUASCH,suscriptores,False,False,False,False,True,1
gva,GVA,suscriptores,False,False,False,False,True,1
gabarro,Gabarró,datoscontacto,False,False,True,False,False,1
gadeagrupofarmaceutico,Gadea Grupo Farmaceutico,datoscontacto,False,False,True,False,False,1
galgomedical,Galgo Medical,datoscontacto,False,False,True,False,False,1
galgus,Galgus,datoscontacto,False,False,True,False,False,1
galletasgullonsa,Galletas Gullón S. A.,datoscontacto,False,False,True,False,False,1
gardlineltd,Gardline Ltd,suscriptores,False,False,False,False,True,1
gasnatural,Gas Natural,suscriptores,False,False,False,False,True,1
gastonbilder,Gaston Bilder,suscriptores,False,False,False,False,True,1
gedec,Gedec,datoscontacto,False,False,True,False,False,1
gediaespana,Gedia España,suscriptores,False,False,False,False,True,1
geinnova,Geinnova,suscriptores,False,False,False,False,True,1
gelcointernational,Gelco International,suscriptores,False,False,False,False,True,1
gemarequenamoreno,Gema Requena Moreno,suscriptores,False,False,False,False,True,1
generaldynamicssantabarbarasistemas,General Dynamics - Santa Bárbara Sistemas,datoscontacto,False,False,True,False,False,1
generalmotors,General Motors,suscriptores,False,False,False,False,True,1
generalproducts,General Products,suscriptores,False,False,False,False,True,1
generalauthorityforfishresourcesdevelopment,General authority for fish resources development,suscriptores,False,False,False,False,True,1
generalitatdecatalunya,Generalitat de Catalunya,suscriptores,False,False,False,False,True,1
generalitatdecatalunyasecretariadepolitiquesdigitals,Generalitat de Catalunya - Secretaria de Polítiques Digitals,suscriptores,False,False,False,False,True,1
generalitatdecatalunyadepartamentdagriculturaramaderiaipesca,"Generalitat de Catalunya Departament d'Agricultura, Ramaderia i Pesca",suscriptores,False,False,False,False,True,1
genia,Genia,suscriptores,False,False,False,False,True,1
geologicalsurveyoffinland,Geological Survey of Finland,suscriptores,False,False,False,False,True,1
geonumericssl,Geonumerics S.L.,datoscontacto,False,False,True,False,False,1
gerardvalverdepolo,Gerard Valverde Polo,datoscontacto,False,False,True,False,False,1
gerosagroup,Gerosa Group,suscriptores,False,False,False,False,True,1
gestampsolblankbarcelona,Gestamp Solblank Barcelona,suscriptores,False,False,False,False,True,1
gestionem,Gestionem,suscriptores,False,False,False,False,True,1
gestionesyrepresentacioneschia,Gestiones y representaciones Chia,suscriptores,False,False,False,False,True,1
getafeaerospacenetwork,Getafe Aerospace Network,suscriptores,False,False,False,False,True,1
ghentuniversity,Ghent university,suscriptores,False,False,False,False,True,1
giex,GiEX,datoscontacto,False,False,True,False,False,1
gildehealthcarevc,Gilde Healthcare VC,suscriptores,False,False,False,False,True,1
girobike,Girobike,suscriptores,False,False,False,False,True,1
giuffrida,Giuffrida,suscriptores,False,False,False,False,True,1
glasgowcaledonianuniversity,Glasgow Caledonian University,suscriptores,False,False,False,False,True,1
glenair,Glenair,suscriptores,False,False,False,False,True,1
globalhealthprojectinvestment,Global Health Project & Investment,suscriptores,False,False,False,False,True,1
globalomnium,Global Omnium,suscriptores,False,False,False,False,True,1
globalshifter,Global Shifter,suscriptores,False,False,False,False,True,1
globalgitsl,Globalgit sl,suscriptores,False,False,False,False,True,1
gohubventures,GoHub Ventures,datoscontacto,False,False,True,False,False,1
gobcityspainsl,Gobcity Spain SL,suscriptores,False,False,False,False,True,1
gobiernoaragon,Gobierno Aragon,datoscontacto,False,False,True,False,False,1
gobiernodenavarraeducacion,Gobierno de Navarra Educación,datoscontacto,False,False,True,False,False,1
goimek,Goimek,datoscontacto,False,False,True,False,False,1
goldcoastfoodherbsspiceslimited,"Goldcoast Food, Herbs & Spices Limited",suscriptores,False,False,False,False,True,1
goldcoastfood,Goldcoast food,suscriptores,False,False,False,False,True,1
gooapps,GooApps,datoscontacto,False,False,True,False,False,1
grabit,Grabit,suscriptores,False,False,False,False,True,1
grabitretail,Grabit Retail,datoscontacto,False,False,True,False,False,1
gradiant,Gradiant,suscriptores,False,False,False,False,True,1
gramona,Gramona,suscriptores,False,False,False,False,True,1
grantecan,GranTeCan,datoscontacto,False,False,True,False,False,1
grandvisionspain,Grand Vision Spain,suscriptores,False,False,False,False,True,1
grandesvinosyvinedossa,Grandes Vinos y Viñedos S.A.,suscriptores,False,False,False,False,True,1
graphenano,Graphenano,datoscontacto,False,False,True,False,False,1
grapheneaahoraensemizabala,Graphenea/ahora en Semi Zabala,suscriptores,False,False,False,False,True,1
greenpebbletechnologiesllp,GreenPebble Technologies LLP,suscriptores,False,False,False,False,True,1
greentropism,GreenTropism,suscriptores,False,False,False,False,True,1
greeninglife,Greening Life,suscriptores,False,False,False,False,True,1
